,diesel_genset_replacement_storage_4hr_CHARGE,diesel_genset_replacement_storage_4hr_DISCHARGE,diesel_genset_replacement_storage_4hr_STATE_OF_CHARGE
1463,-0.0,0.0,0.0
1464,-0.0,0.0,0.0
1465,-0.0,0.0,0.0
1466,-0.0,0.0,0.0
1467,-0.0,0.0,0.0
1468,-0.0,0.0,0.0
1469,-0.0,0.0,0.0
1470,-0.0,0.0,0.0
1471,-0.0,0.0,0.0
1472,-0.0,0.0,0.0
1473,-0.0,0.0,0.0
1474,-0.0,0.0,0.0
1475,-0.0,0.0,0.0
1476,-0.0,0.0,0.0
1477,-0.0,0.0,0.0
1478,-0.0,0.0,0.0
1479,-0.0,0.0,0.0
1480,-0.0,0.0,0.0
1481,-0.0,0.0,0.0
1482,-0.0,0.0,0.0
1483,-0.0,0.0,0.0
1484,-0.0,0.0,0.0
1485,-0.0,0.0,0.0
1486,-0.0,0.0,0.0
1487,-0.0,0.0,0.0
1488,-0.0,0.0,0.0
1489,-0.0,0.0,0.0
1490,-0.0,0.0,0.0
1491,-0.0,0.0,0.0
1492,-0.0,0.0,0.0
1493,-0.0,0.0,0.0
1494,-0.0,0.0,0.0
1495,-0.0,0.0,0.0
1496,-0.0,0.0,0.0
1497,-0.0,0.0,0.0
1498,-0.0,0.0,0.0
1499,-0.0,0.0,0.0
